FlowID,App,AppCategory,Category,Broad Category,Domain,Third_party,App_HOST,HOST1,HOST2,HOST3,HOST4
30900,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30901,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30902,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30903,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30904,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30905,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30906,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30907,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30908,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30909,Local Scope,Navigation,Location,Location,googleapis.com,Yes,Local Scope_googleapis.com,maps,googleapis,com,
30910,Local Scope,Navigation,Location,Location,youtube.com,Yes,Local Scope_youtube.com,gdata,youtube,com,
30911,Local Scope,Navigation,Location,Location,youtube.com,Yes,Local Scope_youtube.com,gdata,youtube,com,
30912,Local Scope,Navigation,Location,Location,youtube.com,Yes,Local Scope_youtube.com,gdata,youtube,com,
30913,Local Scope,Navigation,Location,Location,youtube.com,Yes,Local Scope_youtube.com,gdata,youtube,com,
30914,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30915,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30916,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30917,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30918,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30919,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30920,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30921,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30922,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30923,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30924,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30925,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30926,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30927,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30928,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30929,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30930,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30931,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30932,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30933,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30934,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30935,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30936,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30937,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30938,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30939,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30940,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30941,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30942,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30943,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30944,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30945,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30946,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30947,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30948,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30949,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30950,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30951,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30952,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30953,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30954,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30955,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30956,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30957,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30958,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30959,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30960,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30961,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30962,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30963,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30964,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30965,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30966,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30967,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30968,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30969,Local Scope,Navigation,Location,Location,factual.com,Yes,Local Scope_factual.com,api,v3,factual,com
30970,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30971,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30972,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30973,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30974,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30975,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30976,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30977,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30978,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30979,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30980,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30981,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30982,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30983,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30984,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30985,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30986,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30987,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30988,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30989,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30990,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30991,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30992,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30993,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30994,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30995,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30996,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30997,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30998,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
30999,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31000,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31001,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31002,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31003,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31004,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31005,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31006,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31007,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31008,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31009,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31010,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31011,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31012,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31013,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31014,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31015,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31016,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31017,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31018,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31019,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31020,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31021,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31022,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31023,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31024,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31025,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31026,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31027,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31028,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31029,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31030,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31031,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31032,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31033,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31034,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31035,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31036,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31037,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31038,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31039,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31040,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31041,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31042,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31043,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31044,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31045,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31046,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31047,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31048,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31049,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31050,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
31051,Local Scope,Navigation,Location,Location,citygridmedia.com,Yes,Local Scope_citygridmedia.com,api,citygridmedia,com,
